CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
1,3,51,15,96,2,0,0,2500,0,3,1,0,3,1,500,Leisure,Owner,German,Others,Car,no credit cards,1,1
3,5,35,18,96,2,0,1,4000,1,1,1,1,4,1,6000,Radio or TV or Hifi,,German,Others,Car,Cheque card,1,1
1,2,30,24,96,1,0,1,2500,0,1,1,1,4,1,1800,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,1,1
1,3,31,24,96,2,0,0,5000,0,3,1,0,4,1,900,Dept. Store or Mail,,German,Others,Without Vehicle,no credit cards,1,1
1,2,26,30,96,1,0,0,0,1,1,1,1,0,0,3000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
1,2,26,48,96,2,2,1,0,1,1,1,1,4,1,1000,Radio or TV or Hifi,Lease,German,Food or Building,Car,Cheque card,1,1
2,4,40,48,96,1,0,0,0,1,1,1,2,0,0,3000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
2,4,27,60,96,2,0,1,2800,0,1,1,1,7,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
3,5,30,60,96,2,0,1,3200,0,1,1,4,6,1,1600,Furniture or Carpet,Owner,Turkish,Others,Car,no credit cards,1,1
0,2,27,66,96,2,0,0,5000,0,3,1,0,6,1,3000,Dept. Store or Mail,Lease,Others,Self-employed pe,Car,no credit cards,1,1
0,1,66,72,96,1,0,0,1500,0,1,1,1,0,0,1400,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,33,84,96,2,2,1,2700,0,1,1,2,0,0,4000,Cars,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,65,96,96,2,0,0,1800,0,3,1,0,3,1,500,Dept. Store or Mail,,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,30,108,96,2,0,1,2400,0,3,1,0,2,1,900,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,3,38,120,96,2,0,1,1900,0,3,1,0,0,0,1700,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,44,120,96,2,2,0,2500,0,1,1,0,4,1,1700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
4,6,42,144,96,2,2,0,4000,0,1,1,1,2,1,500,Dept. Store or Mail,Owner,German,Others,Car,no credit cards,1,1
0,2,45,168,96,2,0,0,4000,0,1,1,2,5,1,5000,Leisure,Lease,German,Self-employed pe,Car,no credit cards,1,1
0,1,57,168,96,2,0,1,2600,0,1,1,1,3,1,3000,Furniture or Carpet,Lease,German,Pensioner,Car,no credit cards,1,1
0,1,24,288,96,2,0,0,1700,0,1,1,1,0,0,600,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,3,26,312,96,1,0,0,2000,0,1,1,0,4,1,500,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
1,2,34,336,96,2,0,1,4000,0,1,1,0,3,1,10000,Furniture or Carpet,Owner,German,Self-employed pe,Car,no credit cards,1,1
4,6,48,999,96,2,0,1,3500,0,1,1,2,5,1,700,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
0,2,22,3,84,2,0,1,2500,0,1,1,1,8,1,1100,Cars,Lease,German,Others,Car,no credit cards,1,1
0,2,50,3,84,2,2,1,0,1,1,1,3,5,1,900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
1,3,26,6,84,2,2,1,3500,0,1,1,1,8,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,26,6,84,2,2,1,2400,0,1,1,2,4,1,1000,Cars,Lease,Greek,Others,Car,no credit cards,1,1
3,5,41,6,84,1,1,1,2000,0,1,1,1,4,1,1200,Radio or TV or Hifi,,Turkish,Civil Service,Without Vehicle,no credit cards,1,1
0,1,52,6,84,2,0,1,1800,0,1,1,1,2,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,52,6,84,1,0,0,1500,0,3,1,0,5,1,700,Leisure,Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,23,9,84,2,0,0,0,1,1,1,1,0,0,1300,Radio or TV or Hifi,,German,Others,Car,Cheque card,1,1
0,2,30,9,84,2,2,1,3000,0,1,1,1,0,0,1900,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,26,12,84,1,0,0,2500,0,1,1,2,6,1,1200,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,3,32,12,84,2,0,0,1500,0,1,1,1,2,1,800,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
0,2,23,15,84,2,2,1,1700,0,1,1,2,6,1,1900,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
0,2,26,15,84,2,2,0,0,1,3,1,0,7,1,1800,Radio or TV or Hifi,Lease,Turkish,Others,Car,Cheque card,1,1
0,2,29,15,84,2,2,1,2700,0,1,1,2,0,0,1100,Leisure,Lease,German,Others,Car,no credit cards,1,1
0,1,30,15,84,2,0,0,1900,0,1,1,1,9,1,2000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
3,4,24,18,84,1,2,1,0,1,1,1,1,0,0,1900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
0,1,23,21,84,2,0,1,2200,0,1,1,2,0,0,500,Leisure,Lease,German,Others,Without Vehicle,no credit cards,1,1
3,5,27,21,84,2,0,1,3500,0,1,1,1,6,1,1000,Radio or TV or Hifi,Lease,German,Military Service,Car,no credit cards,1,1
1,3,24,24,84,2,0,0,1500,0,1,1,1,2,1,800,Radio or TV or Hifi,,German,Food or Building,Without Vehicle,no credit cards,1,1
2,4,29,24,84,2,2,1,5000,0,1,1,2,5,1,1900,Furniture or Carpet,Owner,German,Self-employed pe,Car,no credit cards,1,1
0,1,31,24,84,1,2,0,2100,0,1,1,1,3,1,600,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,25,30,84,2,0,0,0,1,1,1,1,0,0,2000,Furniture or Carpet,Lease,German,Civil Service,Without Vehicle,Cheque card,1,1
0,1,25,36,84,1,0,1,2300,0,1,1,1,0,0,1700,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,27,36,84,2,0,1,0,1,1,1,1,0,0,600,Dept. Store or Mail,Lease,German,Military Service,Car,Cheque card,1,1
2,4,30,36,84,2,0,1,0,1,1,1,1,4,1,900,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
2,3,39,36,84,2,0,1,2000,0,1,1,3,4,1,900,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,1,1
1,2,28,42,84,2,0,0,0,1,3,1,0,0,0,700,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,1,1
2,4,31,42,84,2,0,0,1800,0,3,1,0,3,1,2000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,1,1
0,1,22,48,84,2,0,0,0,1,3,1,0,8,1,2500,Radio or TV or Hifi,,German,Food or Building,Car,Cheque card,1,1
0,1,27,48,84,1,0,1,2000,0,1,1,4,0,0,1000,Dept. Store or Mail,Lease,German,Civil Service,Without Vehicle,no credit cards,1,1
2,4,45,54,84,2,0,1,4000,0,3,1,0,9,1,4000,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,2,51,54,84,2,0,0,0,0,1,1,1,2,1,600,Radio or TV or Hifi,Lease,German,Pensioner,Car,Mastercard/Euroc,1,1
0,2,25,60,84,2,0,1,2000,0,1,1,3,4,1,900,Radio or TV or Hifi,,German,Civil Service,Without Vehicle,no credit cards,1,1
0,1,66,66,84,2,2,1,2300,0,1,1,3,3,1,900,Leisure,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,2,29,72,84,2,1,0,2300,0,1,1,1,4,1,1900,Dept. Store or Mail,,Turkish,Others,Car,no credit cards,1,1
2,4,28,84,84,2,2,1,3200,0,1,1,1,2,1,1400,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,1,1
0,1,30,84,84,2,2,0,1800,0,1,1,0,0,0,3000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,36,84,84,1,0,0,0,0,1,1,1,0,0,1500,Furniture or Carpet,Lease,German,Others,Car,Mastercard/Euroc,1,1
0,2,39,84,84,2,0,0,0,1,3,1,0,0,0,500,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,1,1
2,4,41,108,84,2,0,0,2100,0,1,1,9,4,1,0,,Lease,German,Others,Car,no credit cards,1,1
0,1,24,120,84,2,0,0,2800,0,3,1,0,4,1,600,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,1,1
0,1,24,120,84,2,1,1,2200,0,1,1,2,4,1,1400,Radio or TV or Hifi,,German,Food or Building,Car,no credit cards,1,1
0,1,22,168,84,1,1,1,0,1,1,1,4,0,0,1200,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,1,1
1,2,35,168,84,2,0,1,2300,0,1,1,1,8,1,2500,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
2,4,24,192,84,2,0,1,3000,0,1,1,5,3,1,800,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,1,1
2,3,37,192,84,2,0,0,1500,0,3,1,0,0,0,1400,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,1,1
0,2,22,240,84,2,0,1,2500,0,1,1,0,6,1,3000,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,24,288,84,2,0,1,2000,0,3,1,0,4,1,3000,Dept. Store or Mail,,German,Food or Building,Without Vehicle,no credit cards,1,1
2,4,29,288,84,2,0,1,3000,0,3,1,0,8,1,700,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
4,5,37,312,84,2,0,0,1800,0,3,1,0,0,0,1500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,53,360,84,2,0,1,2600,0,1,1,3,3,1,800,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
0,1,35,999,84,2,0,0,3200,0,3,1,0,9,1,4000,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,22,3,72,2,2,1,2300,0,1,1,3,2,1,1600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,24,3,72,2,2,1,2300,0,1,1,1,4,1,1100,Radio or TV or Hifi,,German,Food or Building,Car,no credit cards,1,1
2,4,28,3,72,2,0,1,3000,1,1,1,1,2,1,900,Radio or TV or Hifi,,German,Others,Car,Cheque card,1,1
0,1,41,3,72,2,0,0,2300,0,1,1,1,5,1,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
1,2,24,9,72,2,1,1,1900,0,1,1,2,4,1,1300,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,69,9,72,2,0,0,1500,0,3,1,0,5,1,4000,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,30,18,72,2,0,1,2300,0,1,1,1,0,0,5000,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,1,1
0,1,22,21,72,2,0,1,2800,0,1,1,0,6,1,1800,Furniture or Carpet,Lease,Others,Food or Building,Car,no credit cards,1,1
2,3,31,21,72,2,2,1,3200,0,1,1,1,3,1,1900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,25,24,72,2,0,0,1800,0,1,1,0,7,1,1500,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,1,1
0,2,22,30,72,2,2,1,1600,0,1,1,1,8,1,1500,Furniture or Carpet,,German,Others,Car,no credit cards,1,1
2,4,23,36,72,2,0,0,2500,0,1,1,2,3,1,2000,Furniture or Carpet,Lease,German,Food or Building,Car,no credit cards,1,1
0,1,25,42,72,2,0,0,2300,0,3,1,0,4,1,600,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
0,1,29,48,72,2,0,1,2500,1,1,1,2,4,1,1400,Radio or TV or Hifi,Lease,Yugoslav,Others,Car,Cheque card,1,1
2,4,34,48,72,2,0,1,2500,0,1,1,1,5,1,2500,Furniture or Carpet,Lease,German,Food or Building,Without Vehicle,no credit cards,1,1
0,1,66,48,72,1,0,1,0,0,1,1,0,3,1,4000,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,Mastercard/Euroc,1,1
1,3,27,54,72,2,0,0,3400,0,3,1,0,3,1,1300,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
1,3,27,72,72,2,2,1,2800,0,1,1,0,3,1,4000,Radio or TV or Hifi,Lease,German,Military Service,Car,no credit cards,1,1
1,3,35,72,72,2,2,1,5000,0,1,1,2,5,1,4000,Radio or TV or Hifi,,German,Self-employed pe,Car,no credit cards,1,1
2,4,39,72,72,2,0,1,4000,0,1,1,1,2,1,600,Radio or TV or Hifi,Lease,German,Civil Service,Without Vehicle,no credit cards,1,1
0,1,23,84,72,2,0,1,2000,0,1,1,2,5,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,27,84,72,2,2,1,4000,0,1,1,1,8,1,2000,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,42,96,72,1,0,1,0,1,1,1,1,9,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
1,3,31,120,72,2,0,1,2500,0,1,1,2,3,1,7000,Furniture or Carpet,Owner,Others,Others,Car,no credit cards,1,1
1,3,23,192,72,2,0,0,2500,0,1,1,2,3,1,1400,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,1,1
2,4,34,192,72,2,0,0,0,1,1,1,1,0,0,3000,Furniture or Carpet,Lease,German,Food or Building,Car,Cheque card,1,1
0,1,22,264,72,2,0,0,2800,0,1,1,2,8,1,4000,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,1,1
0,1,24,264,72,2,1,1,2200,0,1,1,1,4,1,1600,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,1,1
0,1,29,264,72,2,0,1,2500,0,3,1,0,3,1,800,Radio or TV or Hifi,Lease,German,Chemical Industr,Car,no credit cards,1,1
0,2,44,288,72,2,0,0,0,1,3,1,0,6,1,1200,Radio or TV or Hifi,,German,Chemical Industr,Car,Cheque card,1,1
0,1,25,312,72,2,1,1,2800,0,1,1,0,4,1,700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,23,3,66,2,0,1,2600,0,1,1,1,4,1,1400,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,27,3,66,2,0,0,3000,0,1,1,1,8,1,700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,3,24,6,66,2,0,0,1600,0,3,1,0,0,0,700,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,1,1
0,2,25,6,66,2,0,0,2200,0,1,1,1,3,1,2500,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,1,1
1,3,29,6,66,2,0,0,2700,0,3,1,0,3,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,35,6,66,2,0,0,2900,0,3,1,0,6,1,1700,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
2,4,42,6,66,1,0,0,3000,0,1,1,2,4,1,800,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,22,9,66,2,0,0,2600,0,1,1,1,4,1,3000,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
2,4,31,9,66,2,0,1,3200,0,1,1,3,4,1,1200,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
1,3,26,15,66,1,2,1,2800,0,1,1,3,2,1,1700,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,27,18,66,2,2,1,2100,0,3,1,0,7,1,500,Radio or TV or Hifi,Lease,Greek,Others,Car,no credit cards,1,1
0,2,59,18,66,2,2,1,1600,0,1,1,1,2,1,1000,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
0,1,27,21,66,2,2,1,2200,0,1,1,1,4,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,28,36,66,2,0,1,3400,0,1,1,1,7,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,27,42,66,2,2,1,2400,0,1,1,1,7,1,900,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,28,42,66,2,0,0,0,1,1,1,4,8,1,2500,Radio or TV or Hifi,Lease,German,Self-employed pe,Car,Cheque card,1,1
1,3,25,48,66,2,2,1,0,1,1,1,1,4,1,800,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,1,1
3,4,35,48,66,1,0,0,0,1,1,1,2,0,0,1900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
3,4,32,54,66,2,0,0,0,1,3,1,0,0,0,4000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
2,4,32,54,66,2,0,1,0,1,1,1,2,5,1,1100,Radio or TV or Hifi,,Greek,Others,Car,Cheque card,1,1
2,4,22,66,66,2,0,0,2500,0,3,1,0,4,1,2000,Radio or TV or Hifi,,German,Others,Without Vehicle,no credit cards,1,1
0,1,32,66,66,1,2,1,2000,0,1,1,4,4,1,600,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,2,43,66,66,1,0,0,2900,0,1,1,0,4,1,2500,Radio or TV or Hifi,,German,State or Steel Ind,Without Vehicle,no credit cards,1,1
1,3,44,66,66,2,0,0,0,1,3,1,0,0,0,6000,Furniture or Carpet,Lease,German,Self-employed pe,Car,Cheque card,1,1
0,1,24,108,66,2,0,0,0,1,1,1,1,6,1,2500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
2,4,39,108,66,2,0,1,3300,0,1,1,1,2,1,2500,Furniture or Carpet,,German,Others,Car,no credit cards,1,1
0,1,21,120,66,2,0,0,3500,0,3,1,0,6,1,500,Radio or TV or Hifi,Lease,German,Self-employed pe,Without Vehicle,no credit cards,1,1
0,2,44,120,66,2,0,1,2200,0,3,1,0,3,1,1800,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,1,1
0,2,57,120,66,1,2,1,2500,0,3,1,0,4,1,2500,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,21,144,66,2,0,0,2000,0,1,1,1,7,1,1900,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,21,144,66,2,2,1,2000,0,1,1,1,7,1,1700,Dept. Store or Mail,Lease,German,Food or Building,Without Vehicle,no credit cards,1,1
1,3,38,144,66,2,1,1,3500,0,1,1,3,3,1,1300,Cars,Lease,German,Others,Car,no credit cards,1,1
0,1,23,168,66,1,0,1,2200,0,1,1,1,0,0,3000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,25,216,66,2,0,0,2200,0,3,1,0,4,1,1100,Furniture or Carpet,,Turkish,Others,Car,no credit cards,1,1
1,3,36,240,66,2,0,1,3000,0,3,1,0,9,1,1300,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,21,264,66,2,2,0,2400,0,1,1,2,3,1,1900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,22,264,66,2,0,0,1800,0,1,1,1,0,0,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,22,288,66,2,0,0,1700,0,1,1,1,3,1,600,Dept. Store or Mail,,German,Food or Building,Without Vehicle,no credit cards,1,1
0,1,23,288,66,1,0,1,1800,0,3,1,0,4,1,100000,Cars,Lease,German,Others,Car,no credit cards,1,1
2,4,35,999,66,2,0,0,2800,0,1,1,1,3,1,1800,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,1,1
0,1,35,0,60,1,0,0,0,1,1,1,1,8,1,5000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
1,2,22,3,60,2,0,0,2000,0,1,1,1,3,1,1800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,25,6,60,1,0,0,3000,0,1,1,1,4,1,1200,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,30,6,60,2,0,1,2000,0,1,1,1,3,1,600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
0,1,30,6,60,2,0,1,10000,1,1,1,3,5,1,1400,Cars,Lease,German,Self-employed pe,Car,Cheque card,1,1
0,1,23,9,60,2,2,1,0,1,1,1,2,0,0,1600,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,1,1
0,1,25,9,60,2,0,1,0,1,1,1,1,6,1,900,Dept. Store or Mail,Lease,German,Chemical Industr,Car,Cheque card,1,1
0,1,22,12,60,1,0,0,2200,0,1,1,1,0,0,1200,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
0,1,22,21,60,2,0,0,0,1,1,1,1,5,1,1900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
0,1,24,21,60,2,2,1,2200,0,1,1,2,5,1,1000,Radio or TV or Hifi,Lease,German,Food or Building,Car,no credit cards,1,1
0,2,27,21,60,2,0,1,3000,0,1,1,2,4,1,500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
1,3,27,30,60,2,2,1,2300,0,1,1,4,4,1,1000,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,24,36,60,2,0,0,1600,0,3,1,0,4,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,2,26,36,60,1,0,0,1500,0,3,1,0,0,0,2500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,26,42,60,1,0,0,1500,0,1,1,0,2,1,1600,Radio or TV or Hifi,,German,Civil Service,Without Vehicle,no credit cards,1,1
1,3,22,48,60,2,0,0,2500,0,1,1,1,0,0,800,Radio or TV or Hifi,Lease,Turkish,Civil Service,Without Vehicle,no credit cards,1,1
0,2,30,48,60,2,2,1,0,0,1,1,2,0,0,500,Dept. Store or Mail,Lease,German,Others,Car,Mastercard/Euroc,1,1
0,1,31,48,60,1,0,0,1800,0,3,1,0,0,0,2500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,23,60,60,1,0,0,2400,0,1,1,1,3,1,1400,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,1,1
0,1,26,60,60,1,2,0,0,1,1,1,4,2,1,1100,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,1,1
1,3,40,60,60,2,0,1,1500,0,1,1,1,4,1,500,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
2,4,38,66,60,2,0,1,2500,0,1,1,1,5,1,700,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
1,3,27,72,60,2,0,1,2800,0,1,1,1,8,1,1100,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
1,3,34,84,60,2,0,0,3500,0,1,1,2,5,1,600,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
1,2,34,96,60,2,0,1,2500,0,1,1,2,4,1,1500,Radio or TV or Hifi,,German,Civil Service,Without Vehicle,no credit cards,1,1
0,2,26,120,60,2,0,1,1800,0,1,1,2,4,1,1200,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,2,22,144,60,2,0,1,3500,0,1,1,1,5,1,3000,Radio or TV or Hifi,,Turkish,Food or Building,Car,no credit cards,1,1
1,3,34,144,60,2,0,0,2200,0,1,1,1,7,1,600,Radio or TV or Hifi,Lease,Greek,Others,Car,no credit cards,1,1
0,1,34,144,60,2,2,1,2200,0,3,1,0,3,1,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
4,6,42,144,60,2,0,1,0,1,1,1,2,0,0,4000,Furniture or Carpet,Lease,German,Self-employed pe,Without Vehicle,Cheque card,1,1
0,1,20,168,60,2,0,0,1600,0,1,1,0,0,0,4000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,24,168,60,2,2,1,2400,0,1,1,3,5,1,700,Dept. Store or Mail,,German,Others,Car,no credit cards,1,1
3,5,42,168,60,2,2,0,2500,0,1,1,1,6,1,1800,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,22,192,60,2,2,1,3100,0,3,1,0,0,0,4000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,23,192,60,2,2,1,0,1,1,1,1,0,0,700,Furniture or Carpet,Lease,German,Others,Car,Cheque card,1,1
0,1,29,192,60,2,0,0,2500,0,3,1,0,4,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
3,5,34,192,60,2,0,0,1000,0,1,1,0,4,1,700,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,25,240,60,1,2,0,0,1,1,1,1,0,0,700,Furniture or Carpet,Lease,German,Others,Without Vehicle,Cheque card,1,1
2,4,36,240,60,2,0,0,2700,0,1,1,0,5,1,800,Radio or TV or Hifi,Lease,Spanish/Portugue,Others,Car,no credit cards,1,1
0,1,43,240,60,1,0,0,0,1,3,1,0,0,0,900,Dept. Store or Mail,,German,State or Steel Ind,Without Vehicle,Cheque card,1,1
0,1,21,264,60,1,0,0,1800,0,1,1,2,0,0,1700,Cars,Lease,German,Others,Car,Mastercard/Euroc,1,1
0,1,23,288,60,1,0,0,2800,1,1,1,1,0,0,1700,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,1,1
0,1,24,288,60,2,0,0,2000,0,3,1,0,9,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
1,3,56,999,60,2,1,1,2400,0,1,1,2,2,1,1300,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,1,1
0,1,26,0,54,1,2,1,2000,0,1,1,1,4,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,24,3,54,2,0,1,2800,0,3,1,0,6,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,1,1
2,4,26,3,54,1,2,0,2800,0,1,1,3,7,1,1100,Dept. Store or Mail,Lease,Turkish,Others,Car,no credit cards,1,1
0,1,29,3,54,1,0,0,3100,0,1,1,2,2,1,15000,Cars,Lease,German,Food or Building,Car,no credit cards,1,1
1,3,30,3,54,2,0,0,2200,0,1,1,0,0,0,1500,Furniture or Carpet,Lease,German,Civil Service,Car,no credit cards,1,1
0,1,22,6,54,2,0,0,2200,0,3,1,0,5,1,700,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
0,1,25,6,54,1,1,1,2000,0,1,1,0,3,1,1000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,1,27,6,54,2,0,1,2500,0,1,1,1,2,1,1200,Radio or TV or Hifi,,German,Chemical Industr,Car,no credit cards,1,1
0,2,30,6,54,2,2,1,2200,0,1,1,2,4,1,700,Furniture or Carpet,Lease,Others,Others,Car,no credit cards,1,1
0,1,55,6,54,2,2,0,4000,0,1,1,3,5,1,4000,Radio or TV or Hifi,,German,Others,Car,no credit cards,1,1
1,2,26,9,54,2,0,1,2600,0,3,1,0,4,1,1000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,1,1
0,2,29,9,54,2,2,1,1800,0,1,1,2,2,1,500,Furniture or Carpet,Lease,German,Others,Without Vehicle,no credit cards,1,1
