CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
2,4,37,96,144,2,2,1,2800,0,1,1,1,5,1,2000,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards
0,1,35,9,27,1,1,1,2000,0,1,1,2,4,1,600,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,2,47,264,24,2,2,1,1800,0,1,1,6,4,1,4000,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
4,5,32,9,15,1,1,0,2400,0,2,1,0,3,1,1200,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,1,28,6,6,2,2,1,2100,0,2,1,2,4,1,2500,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,1,32,999,144,2,1,1,0,1,1,1,4,6,1,3000,"Radio, TV, Hifi",Lease,German,Chemical Industr,Car,Cheque card
0,2,50,3,30,1,2,1,2000,0,3,1,0,4,1,6000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,27,9,9,2,2,1,2400,0,2,1,2,2,1,1400,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,23,30,66,2,2,1,1900,0,3,1,0,6,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,39,168,66,2,2,0,1800,0,1,1,4,2,1,1700,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
2,4,43,36,33,2,1,1,4000,0,1,1,2,4,1,1700,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
1,3,47,36,12,2,1,1,5000,0,3,1,0,4,1,1200,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards
0,1,21,264,66,2,1,1,1600,0,1,1,1,2,1,800,"Dept. Store,Mail",,German,Others,Car,no credit cards
0,1,37,12,108,2,2,0,2400,1,1,1,2,2,1,3000,"Radio, TV, Hifi",,German,Others,Car,Cheque card
0,1,22,144,39,2,2,1,1500,0,1,1,3,4,1,600,"Radio, TV, Hifi",,German,Others,Car,no credit cards
2,4,34,72,18,2,2,1,2300,0,3,1,0,4,1,2500,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,24,9,3,2,2,0,2000,0,1,1,1,4,1,800,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
3,5,34,9,6,2,1,1,2500,0,1,1,1,4,1,1300,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,21,192,42,2,2,1,0,0,1,1,5,0,0,1300,Cars,Lease,German,Others,Car,VISA Others
0,2,28,60,96,2,2,0,1500,0,3,0,0,2,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,66,264,108,2,2,1,2000,0,2,1,2,5,1,6000,Cars,Lease,German,Pensioner,Car,no credit cards
1,3,22,6,33,2,2,1,2600,0,1,1,2,7,1,700,Cars,Lease,German,Others,Car,no credit cards
1,3,31,42,192,2,2,1,2700,0,1,1,2,3,1,100000,Cars,Lease,German,"Civil Service, M",Car,no credit cards
0,1,21,96,9,2,2,1,2300,0,1,1,0,2,1,5000,"Furniture,Carpet",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,61,312,12,2,2,1,2400,0,3,1,0,2,1,1200,"Radio, TV, Hifi",,German,Pensioner,Without Vehicle,no credit cards
3,5,32,108,66,2,2,1,2600,0,1,1,4,4,1,15000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,50,21,45,2,2,1,2600,0,1,1,1,2,1,5000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,28,3,60,2,2,1,2100,0,1,1,2,9,1,4000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,2,53,144,9,1,1,1,2000,0,2,1,2,4,1,1500,"Radio, TV, Hifi",Lease,Turkish,Pensioner,Without Vehicle,no credit cards
1,3,28,168,60,2,2,1,2500,0,1,1,1,5,1,9000,Cars,Lease,Turkish,Others,Car,no credit cards
3,5,28,192,108,1,1,1,4000,0,2,1,1,4,1,600,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards
0,1,21,6,9,2,2,0,1500,0,1,1,1,4,1,500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,21,36,60,2,1,1,2500,0,2,1,1,4,1,4000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
1,3,29,15,9,1,1,0,2600,0,3,0,0,5,1,1200,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,33,42,39,2,2,1,2600,0,1,1,1,5,1,3000,"Radio, TV, Hifi",,Greek,Others,Car,no credit cards
1,3,32,3,18,1,2,0,1500,0,1,1,2,5,1,1900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,25,240,48,2,2,1,2900,0,1,1,5,5,1,700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,73,144,0,2,2,0,1900,0,3,1,0,8,1,1100,"Radio, TV, Hifi",,German,Pensioner,Without Vehicle,no credit cards
2,4,24,12,12,2,1,1,2500,0,1,1,0,4,1,600,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,35,18,45,2,1,0,1500,0,2,1,1,4,1,900,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
1,3,44,60,288,2,2,1,4000,0,1,1,1,7,1,6000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car and Motor bi,no credit cards
0,1,21,108,9,2,2,1,1700,0,1,1,1,2,1,800,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
3,5,36,96,168,2,1,1,5000,0,1,1,1,4,1,1600,"Radio, TV, Hifi",Lease,German,Chemical Industr,Car,no credit cards
0,2,48,192,240,2,2,1,3000,0,1,1,0,7,1,8000,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,no credit cards
2,4,25,240,30,2,2,1,0,1,2,1,1,3,1,3000,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card
2,3,32,54,54,2,2,1,2800,0,1,1,2,4,1,1800,"Furniture,Carpet",,German,"Civil Service, M",Car,no credit cards
1,3,32,54,54,2,2,1,2200,0,1,1,2,5,1,4000,Cars,Lease,German,"Food,Building,Ca",Motorbike,no credit cards
0,1,27,54,60,2,2,1,2100,0,1,1,5,4,1,1100,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,1,27,60,66,2,2,1,2200,0,1,1,4,4,1,1900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,32,66,66,1,2,1,2200,0,1,1,5,4,1,1300,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,1,29,120,3,2,1,1,2500,0,2,1,2,4,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,21,264,27,2,2,1,0,1,1,1,3,5,1,1700,"Dept. Store,Mail",,German,Others,Car,Cheque card
1,3,40,144,36,2,1,1,0,1,1,1,1,0,0,1000,"Radio, TV, Hifi",,German,"Civil Service, M",Car,Cheque card
0,1,27,36,6,2,1,1,1900,0,2,1,0,3,1,1300,"Radio, TV, Hifi",,German,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,22,36,45,2,1,1,2000,0,2,1,2,2,1,1800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,22,9,9,2,2,1,1800,0,1,1,2,4,1,1600,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,1,22,216,60,2,2,0,0,1,1,1,2,5,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,2,45,144,39,2,0,1,1500,0,1,1,3,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
3,5,40,168,168,2,2,1,0,1,1,1,3,4,1,2000,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card
0,2,62,168,30,2,2,1,1800,0,1,1,2,4,1,1100,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,24,60,18,2,1,0,1600,0,1,1,1,3,1,1600,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,37,42,168,2,2,1,2200,0,2,1,1,4,1,1900,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
2,4,31,18,18,2,2,1,2700,0,1,1,1,3,1,700,"Dept. Store,Mail",Lease,Greek,Others,Without Vehicle,no credit cards
3,5,33,36,36,2,1,0,3100,0,3,0,0,0,0,1600,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards
3,5,36,108,168,2,2,0,2700,0,1,0,3,4,1,1200,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,1,26,84,60,1,2,1,1500,0,1,1,1,4,1,600,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,37,3,3,2,2,0,2100,0,3,0,0,4,1,900,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,3,43,120,9,2,2,1,0,1,3,1,0,4,1,1300,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
1,3,22,192,27,2,2,0,2400,0,1,1,1,0,0,1600,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
2,4,35,120,120,2,1,1,3500,0,2,1,2,5,1,3000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,52,168,216,2,2,1,4000,0,1,1,4,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,31,264,168,2,1,1,2200,0,1,1,1,3,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,2,39,48,24,2,2,0,2100,0,2,1,1,5,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,22,30,27,2,2,1,1800,0,1,1,1,3,1,3000,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
0,1,25,66,48,2,2,0,1600,0,1,1,3,2,1,2500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,61,54,42,2,1,0,1500,0,2,1,0,4,1,600,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
2,4,50,108,54,2,2,1,3000,0,1,1,6,3,1,1500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,2,41,24,24,2,2,1,2600,0,1,1,4,4,1,3000,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
0,2,59,360,42,2,1,1,0,1,1,1,1,6,1,2500,"Furniture,Carpet",Lease,German,Pensioner,Car,Cheque card
1,3,47,144,96,2,2,1,3000,0,1,1,2,4,1,1000,"Radio, TV, Hifi",,German,Others,Car,no credit cards
2,4,29,54,108,2,2,1,2700,0,1,1,1,4,1,3000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,27,15,15,2,2,1,2600,0,1,1,3,6,1,15000,Cars,Lease,German,Others,Car,no credit cards
2,4,40,60,108,2,2,1,3500,0,2,1,2,3,1,1300,"Radio, TV, Hifi",,German,Chemical Industr,Car,no credit cards
2,3,39,72,168,2,2,1,2800,0,1,1,3,4,1,1200,"Dept. Store,Mail",,German,"Food,Building,Ca",Without Vehicle,VISA Others
0,1,22,6,21,2,1,1,1900,0,2,1,0,4,1,500,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,48,96,192,1,2,1,0,1,1,1,3,6,1,1800,"Radio, TV, Hifi",Lease,Italian,"Food,Building,Ca",Car,Cheque card
4,6,46,96,168,2,0,1,4000,0,1,1,1,7,1,15000,Cars,Lease,German,Others,Car,no credit cards
1,3,22,36,48,2,2,1,1500,0,1,1,2,5,1,1300,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
0,1,24,66,42,2,2,0,10000,0,3,1,0,2,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,62,60,288,2,2,0,10000,0,1,1,2,4,1,2500,"Dept. Store,Mail",,German,"Civil Service, M",Car,no credit cards
0,2,58,144,6,2,2,1,1600,0,1,1,2,2,1,8000,Cars,Lease,German,Pensioner,Car,no credit cards
3,5,41,108,84,2,2,1,0,1,1,1,1,5,1,1500,Leisure,Lease,German,Others,Car,Cheque card
0,2,45,168,39,2,1,1,3000,0,1,1,4,4,1,1300,"Radio, TV, Hifi",,German,Others,Car,no credit cards
1,3,23,54,39,2,2,1,2500,0,2,1,2,4,1,900,"Radio, TV, Hifi",,Turkish,Self-employed pe,Without Vehicle,no credit cards
0,1,23,3,24,2,1,1,2000,0,2,1,0,4,1,1200,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,36,192,168,2,1,1,2600,0,2,1,3,3,1,15000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
3,5,38,3,45,2,2,1,3500,0,1,1,7,4,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,28,42,21,2,2,1,1900,0,1,1,2,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,29,96,54,2,2,0,2900,0,2,1,3,5,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
3,5,32,72,216,2,2,1,3300,0,1,1,2,4,1,700,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
3,5,32,72,216,2,2,1,3300,0,1,1,2,4,1,700,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,28,30,18,2,2,0,2800,1,1,1,2,2,1,600,"Radio, TV, Hifi",,German,Others,Without Vehicle,Cheque card
2,3,38,24,84,2,1,1,4000,0,3,1,0,5,1,1000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
5,7,39,9,45,2,1,1,3200,0,1,1,3,4,1,600,Leisure,,German,Others,Car,no credit cards
0,2,23,288,39,2,2,1,3000,0,1,1,1,2,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,28,9,3,2,2,1,2000,0,1,1,3,2,1,8000,Cars,Lease,German,Others,Car,no credit cards
0,1,35,54,216,1,1,1,1900,0,2,1,1,6,1,600,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
3,5,51,12,60,2,1,0,1500,0,2,1,0,4,1,6000,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
2,4,37,24,72,2,2,1,4000,0,2,1,2,8,1,5000,"Radio, TV, Hifi",Lease,Greek,Others,Car,no credit cards
0,1,23,9,15,2,2,1,1700,0,1,1,1,7,1,7000,Cars,Lease,German,Others,Car,no credit cards
0,1,23,3,24,2,2,1,1600,0,1,1,1,6,1,500,"Dept. Store,Mail",Lease,Yugoslav,Others,Without Vehicle,no credit cards
0,1,29,360,60,2,2,1,1500,0,1,1,2,4,1,600,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
2,4,52,108,84,2,1,1,0,1,1,1,1,4,1,2500,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card
0,1,55,240,288,2,2,1,2200,0,1,1,2,3,1,2000,"Radio, TV, Hifi",,Italian,Others,Without Vehicle,no credit cards
1,2,40,192,120,2,2,1,2500,0,2,1,2,7,1,2500,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,no credit cards
1,3,23,12,24,2,1,1,2200,0,1,1,2,4,1,1000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,30,96,120,2,2,1,3200,0,2,1,2,4,1,800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,30,36,42,2,2,1,1500,0,1,1,5,4,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,2,31,15,42,2,1,1,2200,0,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
2,4,27,21,60,1,2,1,2600,0,1,1,1,6,1,1000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,29,240,60,2,1,1,2700,0,1,1,2,3,1,900,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
3,5,29,192,15,2,0,1,2400,0,1,1,4,8,1,8000,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
1,3,32,30,144,2,2,1,3100,0,1,1,4,7,1,2000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,1,23,30,54,2,2,1,2500,0,1,1,2,3,1,800,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards
0,1,24,66,66,2,2,0,1900,0,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
1,2,37,15,192,1,1,1,4000,0,2,1,4,4,1,10000,"Dept. Store,Mail",Owner,Italian,Others,Car,no credit cards
3,5,44,3,3,2,2,1,2500,0,1,1,3,5,1,8000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,2,23,120,30,2,2,0,2200,0,1,1,1,4,1,6000,Cars,Lease,German,Military Service,Car,no credit cards
1,2,49,264,336,2,1,1,3100,0,1,1,1,2,1,900,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
0,1,27,54,45,1,1,1,2100,0,3,1,0,7,1,1500,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
1,3,33,21,66,2,2,1,2600,0,1,1,2,9,1,2500,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
2,4,30,999,3,1,2,1,2500,0,2,1,1,2,1,15000,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards
4,6,37,48,192,2,2,1,2700,0,1,1,1,7,1,6000,"Furniture,Carpet",Lease,Italian,Others,Car,no credit cards
2,4,29,18,36,2,2,1,2800,0,1,1,6,9,1,2000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,20,240,18,0,2,1,1800,0,3,1,0,0,0,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,27,24,3,2,1,1,3000,0,1,1,3,7,1,1200,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,1,27,18,108,2,1,0,0,1,3,0,0,4,1,1500,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,2,25,12,54,2,2,1,2100,0,1,1,1,5,1,1700,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
1,3,46,216,216,2,1,1,5000,0,1,1,3,2,1,15000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,25,15,15,2,1,1,2000,0,1,1,2,4,1,1700,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,25,60,48,1,1,0,3000,0,2,1,0,7,1,900,"Dept. Store,Mail",Lease,Others,Others,Without Vehicle,no credit cards
0,2,23,18,42,2,2,0,1500,0,1,1,2,4,1,1500,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
0,1,20,240,36,2,2,0,1000,0,1,1,2,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,30,9,39,2,1,1,5000,0,1,1,2,6,1,3000,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,25,36,9,2,2,1,2400,0,1,1,1,2,1,5000,Cars,Lease,German,Others,Car,no credit cards
0,1,23,36,3,1,1,0,1500,0,2,1,1,5,1,1100,"Dept. Store,Mail",,German,"State,Steel Ind,",Without Vehicle,no credit cards
0,1,36,144,18,2,1,0,2000,0,1,1,3,5,1,1000,"Dept. Store,Mail",,German,Others,Car,no credit cards
1,3,52,108,288,2,2,0,0,1,3,1,0,5,1,4000,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,2,63,66,66,2,1,1,2500,0,2,1,0,4,1,1900,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
0,1,31,30,15,2,2,1,2900,0,2,1,2,3,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,29,84,30,2,2,1,2500,1,1,1,1,4,1,1000,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,Cheque card
0,2,29,42,27,2,2,1,2100,0,1,1,1,4,1,5000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,2,34,30,60,2,2,1,2000,0,1,1,1,4,1,20000,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
2,4,36,96,108,2,2,1,3500,0,1,1,6,2,1,15000,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards
0,1,36,18,9,2,2,0,1700,0,1,1,0,2,1,900,"Dept. Store,Mail",Lease,Others,Others,Without Vehicle,no credit cards
2,4,28,12,54,1,1,1,3000,0,1,1,1,4,1,1500,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards
0,1,23,108,15,2,2,1,0,1,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
0,2,25,24,15,2,1,0,3100,0,2,1,1,3,1,8000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,27,6,15,2,2,1,3100,0,1,1,5,5,1,500,Cars,Lease,German,Others,Car,no credit cards
2,4,32,9,9,2,2,1,2800,0,2,1,2,6,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,28,336,72,2,2,1,4000,0,1,1,3,5,1,3000,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards
0,2,27,6,42,2,2,1,0,1,1,1,3,9,1,600,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,2,56,48,84,2,2,1,2600,0,1,1,3,2,1,1500,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
1,3,26,96,3,2,1,0,3200,0,2,1,1,4,1,7000,"Furniture,Carpet",,German,Others,Without Vehicle,no credit cards
2,4,47,66,144,2,2,1,3300,0,1,1,3,0,0,1400,"Radio, TV, Hifi",,German,Others,Car,no credit cards
2,4,50,168,39,2,1,1,3400,0,2,1,2,5,1,2000,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
0,2,65,312,168,2,1,0,1800,0,2,1,0,4,1,1400,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
1,2,24,18,6,2,1,0,1500,0,2,1,1,5,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,34,60,240,2,2,1,3500,0,1,1,0,4,1,2500,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,no credit cards
2,4,30,30,18,2,2,0,0,1,1,1,1,8,1,1600,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,1,28,336,120,2,2,1,2000,0,1,1,3,5,1,1500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,24,60,12,2,2,1,1600,0,3,1,0,9,1,1300,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,24,288,108,2,1,1,2400,0,1,1,2,7,1,4000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,33,42,30,2,1,0,2700,0,2,1,1,2,1,3000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
3,5,28,21,21,2,2,1,3300,0,1,1,3,4,1,1800,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,29,60,60,2,2,1,2700,0,2,1,0,5,1,700,Cars,Lease,German,Others,Car,no credit cards
1,3,36,3,24,2,1,1,5000,0,2,1,2,4,1,1800,"Dept. Store,Mail",Lease,German,Self-employed pe,Car,no credit cards
0,1,22,60,9,1,1,1,1000,0,1,1,1,2,1,600,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
2,4,43,240,288,2,2,1,3200,0,1,1,0,4,1,2000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,27,36,24,1,1,1,2500,0,1,1,4,2,1,4000,"Furniture,Carpet",Lease,German,Chemical Industr,Car,no credit cards
0,2,43,30,96,2,2,1,5000,0,1,1,1,4,1,900,"Radio, TV, Hifi",Owner,German,Self-employed pe,Car,no credit cards
2,4,34,42,39,2,1,1,2700,0,2,1,0,4,1,500,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
1,3,41,48,21,2,2,1,2600,0,1,1,1,6,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,44,999,144,2,1,1,1900,0,2,1,3,4,1,100000,Cars,Lease,German,Others,Car,no credit cards
1,3,29,3,18,1,2,0,3500,0,1,1,1,4,1,1200,"Furniture,Carpet",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards
1,3,52,168,240,2,2,1,2700,0,1,1,8,3,1,1400,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
0,2,20,6,30,2,2,0,1900,0,1,1,2,4,1,1900,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,1,19,240,39,2,2,1,1000,0,1,1,0,5,1,800,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,2,31,9,144,2,2,1,2700,0,1,1,1,5,1,1300,"Radio, TV, Hifi",,Turkish,"State,Steel Ind,",Car,no credit cards
2,4,26,21,60,1,1,1,3100,0,1,1,2,4,1,1700,"Radio, TV, Hifi",Owner,Turkish,Others,Car,no credit cards
0,1,24,15,15,2,2,0,0,1,1,1,2,5,1,600,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
2,4,47,288,27,1,2,1,2000,0,1,1,3,4,1,1100,"Radio, TV, Hifi",Lease,Turkish,Pensioner,Car,no credit cards
1,3,31,12,9,1,2,1,2700,0,1,1,2,5,1,1700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
2,4,35,24,15,2,2,1,2400,0,1,1,5,5,1,1000,"Radio, TV, Hifi",,Others,Others,Car,no credit cards
0,1,21,264,54,2,2,1,1900,0,3,1,0,6,1,1000,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
1,3,39,72,240,2,1,1,3000,0,2,1,0,5,1,5000,Cars,Lease,German,Others,Without Vehicle,no credit cards
0,2,30,96,144,2,1,1,2300,0,1,1,1,3,1,700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,30,21,60,1,1,1,2400,0,1,1,4,5,1,1500,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
1,3,38,48,24,2,2,0,0,1,1,1,2,5,1,1100,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
0,1,21,3,3,2,2,1,2000,0,3,1,0,7,1,100000,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards
1,3,39,168,144,2,1,1,2800,0,1,1,8,4,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,40,168,84,2,2,1,4000,0,1,1,6,5,1,15000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
1,2,35,21,21,2,2,0,5000,0,3,1,0,4,1,5000,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
0,1,27,36,144,1,2,1,3000,0,1,1,1,3,1,1000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,42,72,192,2,2,1,4000,0,1,1,2,4,1,4000,"Dept. Store,Mail",,German,Others,Car,no credit cards
0,1,28,12,15,2,0,1,1800,0,1,1,2,0,0,1800,"Radio, TV, Hifi",,German,"State,Steel Ind,",Without Vehicle,no credit cards
1,3,47,288,999,1,2,1,3500,0,1,1,3,5,1,7000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,2,24,12,15,1,2,1,2500,0,1,1,1,4,1,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
2,4,34,72,72,2,1,1,2400,0,2,1,2,4,1,500,"Radio, TV, Hifi",,German,Others,Car,no credit cards
